Cliende ID;Idade;Item Comprado;Categoria;Valor Compra;Cidade;Método Pagamento
2933;65;Mochila;Acessórios;88;Amazonas;Pix
2934;27;Chapéu;Acessórios;52;Pernambuco;Cartão de crédito
2935;38;Luva;Acessórios;22;Mato Grosso;Transferência bancária
2936;58;Tênis;Calçados;27;Rio de Janeiro;Cartão de crédito
2937;31;Saia;Roupas;34;Pará;Pix
2938;28;Bolsa;Acessórios;39;Amapá;Cartão de crédito
2939;28;Óculos de sol;Acessórios;53;Roraima;Dinheiro
2940;32;Blusão;Roupas;46;Rio Grande do Norte;Cartão de crédito
2941;61;Bolsa;Acessórios;85;Piauí;Dinheiro
2942;38;Saia;Roupas;86;Rio de Janeiro;Pix
2943;54;Meia;Roupas;63;Mato Grosso;Transferência bancária
2944;29;Camiseta;Roupas;44;Rio Grande do Sul;Cartão de crédito
2945;50;Tênis;Calçados;95;Distrito Federal;Cartão de crédito
2946;32;Cinto;Acessórios;49;Mato Grosso do Sul;Cartão de crédito
2947;38;Calça comprida;Roupas;77;Mato Grosso;Transferência bancária
2948;52;Jóia;Acessórios;63;Mato Grosso do Sul;Cartão de crédito
2949;61;Calça comprida;Roupas;83;Rio Grande do Sul;Cartão de débito
2950;25;Jóia;Acessórios;93;Paraná;Pix
2951;22;Calça jeans;Roupas;91;Paraná;Cartão de débito
2952;47;Lenço;Acessórios;99;Maranhão;Dinheiro
2953;50;Cinto;Acessórios;24;Minas Gerais;Cartão de débito
2954;45;Vestido;Roupas;82;Espírito Santo;Cartão de crédito
2955;33;Camiseta;Roupas;28;Santa Catarina;Cartão de crédito
2956;42;Bota;Calçados;67;Rio Grande do Sul;Cartão de crédito
2957;52;Vestido;Roupas;88;Rondônia;Cartão de crédito
2958;69;Jóia;Acessórios;70;Santa Catarina;Dinheiro
2959;55;Saia;Roupas;100;São Paulo;Pix
2960;38;Bolsa;Acessórios;28;Rio Grande do Sul;Pix
2961;57;Casaco;Agasalhos;48;Paraíba;Cartão de crédito
2962;33;Moletom com capuz;Roupas;43;Goiás;Cartão de débito
2963;57;Calça comprida;Roupas;40;São Paulo;Cartão de crédito
2964;52;Bota;Calçados;97;Roraima;Cartão de crédito
2965;44;Casaco;Agasalhos;25;São Paulo;Cartão de crédito
2966;48;Lenço;Acessórios;45;Mato Grosso do Sul;Pix
2967;52;Bota;Calçados;49;Paraná;Cartão de débito
2968;34;Tênis;Calçados;36;Paraíba;Cartão de crédito
2969;26;Blusão;Roupas;48;Sergipe;Dinheiro
2970;36;Cinto;Acessórios;62;Rio Grande do Sul;Dinheiro
2971;24;Jóia;Acessórios;74;Bahia;Cartão de crédito
2972;30;Bolsa;Acessórios;100;Minas Gerais;Pix
2973;31;Jaqueta;Agasalhos;39;Distrito Federal;Cartão de crédito
2974;25;Bota;Calçados;65;Paraíba;Transferência bancária
2975;57;Tênis;Calçados;99;Minas Gerais;Cartão de crédito
2976;61;Lenço;Acessórios;68;Bahia;Dinheiro
2977;30;Casaco;Agasalhos;97;Mato Grosso do Sul;Dinheiro
2978;38;Shorts;Roupas;47;Pará;Cartão de crédito
2979;53;Shorts;Roupas;56;Mato Grosso;Transferência bancária
2980;31;Calça jeans;Roupas;91;Pará;Pix
2981;70;Luva;Acessórios;93;Rio de Janeiro;Transferência bancária
2982;21;Calça comprida;Roupas;36;Mato Grosso do Sul;Cartão de crédito
2983;33;Vestido;Roupas;45;São Paulo;Cartão de crédito
2984;60;Calça comprida;Roupas;44;Amapá;Cartão de crédito
2985;45;Luva;Acessórios;32;Rio Grande do Sul;Cartão de débito
2986;46;Cinto;Acessórios;36;Mato Grosso;Dinheiro
2987;62;Cinto;Acessórios;85;Ceará;Cartão de crédito
2988;63;Saia;Roupas;36;Pará;Dinheiro
2989;69;Meia;Roupas;55;Mato Grosso do Sul;Cartão de débito
2990;46;Cinto;Acessórios;20;Ceará;Cartão de crédito
2991;69;Camiseta;Roupas;91;Pernambuco;Cartão de crédito
2992;66;Vestido;Roupas;71;Minas Gerais;Pix
2993;41;Meia;Roupas;64;Alagoas;Cartão de crédito
2994;32;Jaqueta;Agasalhos;21;Bahia;Dinheiro
2995;69;Blusão;Roupas;100;Mato Grosso do Sul;Transferência bancária
2996;29;Calça jeans;Roupas;96;Rio Grande do Sul;Cartão de débito
2997;70;Jóia;Acessórios;91;Minas Gerais;Cartão de crédito
2998;41;Blusão;Roupas;40;Mato Grosso;Cartão de crédito
2999;31;Moletom com capuz;Roupas;53;Amazonas;Cartão de débito
3000;31;Óculos de sol;Acessórios;48;Goiás;Dinheiro
3001;57;Sandália;Calçados;70;São Paulo;Pix
3002;29;Casaco;Agasalhos;29;Rondônia;Cartão de crédito
3003;70;Cinto;Acessórios;29;Pará;Transferência bancária
3004;51;Blusa;Roupas;53;Amazonas;Cartão de crédito
3005;45;Saia;Roupas;79;Ceará;Cartão de crédito
3006;18;Shorts;Roupas;65;Amazonas;Cartão de crédito
3007;37;Vestido;Roupas;99;Minas Gerais;Cartão de crédito
3008;23;Óculos de sol;Acessórios;60;Distrito Federal;Cartão de crédito
3009;39;Sapato;Calçados;86;Bahia;Pix
3010;62;Cinto;Acessórios;73;Pará;Cartão de crédito
3011;70;Cinto;Acessórios;45;São Paulo;Cartão de crédito
3012;20;Cinto;Acessórios;70;Mato Grosso do Sul;Cartão de crédito
3013;42;Cinto;Acessórios;65;Mato Grosso;Pix
3014;41;Saia;Roupas;55;Ceará;Dinheiro
3015;24;Camiseta;Roupas;65;Minas Gerais;Pix
3016;37;Lenço;Acessórios;21;Acre;Transferência bancária
3017;30;Blusa;Roupas;26;Paraíba;Transferência bancária
3018;58;Óculos de sol;Acessórios;71;São Paulo;Dinheiro
3019;43;Bota;Calçados;41;Rio Grande do Sul;Cartão de débito
3020;19;Jaqueta;Agasalhos;44;Minas Gerais;Pix
3021;23;Calça jeans;Roupas;81;Maranhão;Cartão de crédito
3022;65;Óculos de sol;Acessórios;77;Rio de Janeiro;Dinheiro
3023;58;Sandália;Calçados;26;Bahia;Pix
3024;50;Mochila;Acessórios;31;Paraíba;Pix
3025;67;Blusa;Roupas;82;Mato Grosso;Cartão de crédito
3026;40;Sapato;Calçados;60;Rondônia;Pix
3027;55;Camiseta;Roupas;70;Minas Gerais;Cartão de crédito
3028;52;Moletom com capuz;Roupas;26;Amapá;Cartão de crédito
3029;62;Vestido;Roupas;100;São Paulo;Pix
3030;64;Vestido;Roupas;82;Bahia;Cartão de débito
3031;43;Tênis;Calçados;24;Espírito Santo;Cartão de crédito
3032;61;Blusa;Roupas;74;Mato Grosso;Cartão de crédito
3033;26;Mochila;Acessórios;58;São Paulo;Cartão de crédito
3034;22;Blusão;Roupas;56;Minas Gerais;Pix
3035;51;Bota;Calçados;37;Minas Gerais;Cartão de crédito
3036;69;Bolsa;Acessórios;64;Rio Grande do Norte;Dinheiro
3037;50;Moletom com capuz;Roupas;58;Rio Grande do Sul;Cartão de crédito
3038;51;Cinto;Acessórios;44;Paraná;Dinheiro
3039;56;Jóia;Acessórios;39;Bahia;Cartão de débito
3040;59;Blusa;Roupas;48;Minas Gerais;Pix
3041;18;Bolsa;Acessórios;32;Mato Grosso do Sul;Dinheiro
3042;48;Bolsa;Acessórios;79;Ceará;Pix
3043;53;Casaco;Agasalhos;27;Santa Catarina;Pix
3044;45;Cinto;Acessórios;98;Pernambuco;Cartão de crédito
3045;21;Bota;Calçados;67;Rio de Janeiro;Transferência bancária
3046;42;Meia;Roupas;37;Santa Catarina;Pix
3047;60;Sapato;Calçados;49;Rio de Janeiro;Dinheiro
3048;21;Tênis;Calçados;74;Rio Grande do Sul;Pix
3049;69;Jóia;Acessórios;93;Sergipe;Cartão de crédito
3050;40;Bolsa;Acessórios;60;Minas Gerais;Transferência bancária
3051;31;Casaco;Agasalhos;76;Rio Grande do Norte;Cartão de crédito
3052;44;Óculos de sol;Acessórios;64;Acre;Cartão de débito
3053;48;Sapato;Calçados;38;Roraima;Transferência bancária
3054;32;Sapato;Calçados;91;Roraima;Transferência bancária
3055;42;Bota;Calçados;70;Goiás;Cartão de crédito
3056;27;Sandália;Calçados;22;Bahia;Cartão de débito
3057;69;Luva;Acessórios;59;Rio de Janeiro;Dinheiro
3058;67;Mochila;Acessórios;22;Rio de Janeiro;Transferência bancária
3059;41;Bolsa;Acessórios;74;Amapá;Transferência bancária
3060;46;Blusão;Roupas;71;Rio Grande do Norte;Cartão de crédito
3061;47;Casaco;Agasalhos;80;São Paulo;Cartão de crédito
3062;33;Camiseta;Roupas;59;Santa Catarina;Pix
3063;51;Mochila;Acessórios;96;São Paulo;Pix
3064;26;Óculos de sol;Acessórios;43;São Paulo;Cartão de crédito
3065;22;Cinto;Acessórios;76;Mato Grosso;Transferência bancária
3066;49;Jaqueta;Agasalhos;59;Alagoas;Cartão de crédito
3067;58;Saia;Roupas;48;Rio Grande do Sul;Cartão de crédito
3068;70;Cinto;Acessórios;22;Tocantins;Dinheiro
3069;32;Bota;Calçados;40;São Paulo;Cartão de débito
3070;62;Calça jeans;Roupas;73;Mato Grosso do Sul;Cartão de débito
3071;52;Sapato;Calçados;26;Minas Gerais;Pix
3072;23;Blusão;Roupas;41;Goiás;Pix
3073;26;Jóia;Acessórios;98;Distrito Federal;Pix
3074;58;Camiseta;Roupas;63;Amazonas;Cartão de débito
3075;26;Bota;Calçados;55;Piauí;Cartão de débito
3076;54;Shorts;Roupas;90;Minas Gerais;Pix
3077;66;Bolsa;Acessórios;46;Goiás;Cartão de crédito
3078;60;Blusão;Roupas;88;Pernambuco;Cartão de débito
3079;32;Cinto;Acessórios;95;Amazonas;Transferência bancária
3080;48;Cinto;Acessórios;31;Acre;Transferência bancária
3081;69;Moletom com capuz;Roupas;42;Sergipe;Dinheiro
3082;64;Tênis;Calçados;44;Rio Grande do Sul;Cartão de crédito
3083;56;Camiseta;Roupas;99;Minas Gerais;Transferência bancária
3084;22;Calça comprida;Roupas;20;Pernambuco;Pix
3085;46;Lenço;Acessórios;37;Mato Grosso;Pix
3086;24;Blusão;Roupas;50;Mato Grosso do Sul;Cartão de crédito
3087;47;Bolsa;Acessórios;73;Minas Gerais;Cartão de crédito
3088;62;Camiseta;Roupas;84;Rio de Janeiro;Transferência bancária
3089;34;Vestido;Roupas;64;Maranhão;Transferência bancária
3090;50;Sandália;Calçados;21;Rio de Janeiro;Dinheiro
3091;29;Camiseta;Roupas;36;Rio Grande do Sul;Transferência bancária
3092;68;Vestido;Roupas;81;Mato Grosso do Sul;Cartão de crédito
3093;52;Óculos de sol;Acessórios;54;Minas Gerais;Transferência bancária
3094;29;Meia;Roupas;63;Rio de Janeiro;Dinheiro
3095;22;Sandália;Calçados;59;Bahia;Dinheiro
3096;62;Chapéu;Acessórios;53;Rio Grande do Sul;Cartão de crédito
3097;69;Camiseta;Roupas;63;Bahia;Transferência bancária
3098;48;Sapato;Calçados;33;Mato Grosso do Sul;Transferência bancária
3099;66;Calça comprida;Roupas;64;Bahia;Transferência bancária
3100;42;Camiseta;Roupas;98;Rio Grande do Sul;Transferência bancária
3101;50;Chapéu;Acessórios;85;Rio Grande do Sul;Transferência bancária
3102;32;Jóia;Acessórios;82;Mato Grosso;Pix
3103;51;Jaqueta;Agasalhos;85;Santa Catarina;Dinheiro
3104;27;Camiseta;Roupas;37;Pernambuco;Transferência bancária
3105;43;Calça comprida;Roupas;56;Bahia;Cartão de débito
3106;48;Saia;Roupas;33;Amazonas;Cartão de débito
3107;62;Sandália;Calçados;57;Minas Gerais;Pix
3108;65;Blusa;Roupas;31;Mato Grosso;Cartão de crédito
3109;50;Meia;Roupas;69;Amazonas;Pix
3110;60;Jaqueta;Agasalhos;92;Pernambuco;Transferência bancária
3111;19;Bolsa;Acessórios;46;Rio Grande do Sul;Transferência bancária
3112;21;Cinto;Acessórios;81;Bahia;Cartão de débito
3113;19;Blusa;Roupas;97;Rio Grande do Sul;Cartão de crédito
3114;46;Camiseta;Roupas;93;Mato Grosso do Sul;Cartão de débito
3115;21;Bolsa;Acessórios;56;Maranhão;Cartão de crédito
3116;26;Lenço;Acessórios;53;Santa Catarina;Transferência bancária
3117;50;Casaco;Agasalhos;66;Rondônia;Cartão de crédito
3118;43;Moletom com capuz;Roupas;50;Santa Catarina;Pix
3119;61;Shorts;Roupas;97;Rio Grande do Sul;Cartão de débito
3120;63;Sandália;Calçados;79;Pará;Cartão de crédito
3121;46;Camiseta;Roupas;76;Pará;Cartão de débito
3122;63;Moletom com capuz;Roupas;38;Pará;Cartão de crédito
3123;23;Meia;Roupas;45;Bahia;Cartão de crédito
3124;57;Bolsa;Acessórios;77;Paraná;Cartão de crédito
3125;57;Jóia;Acessórios;51;São Paulo;Dinheiro
3126;33;Casaco;Agasalhos;26;Amazonas;Dinheiro
3127;57;Óculos de sol;Acessórios;76;Roraima;Transferência bancária
3128;55;Luva;Acessórios;94;Pará;Cartão de crédito
3129;65;Jaqueta;Agasalhos;32;Maranhão;Dinheiro
3130;60;Sandália;Calçados;20;Espírito Santo;Cartão de crédito
3131;52;Calça comprida;Roupas;20;Rio Grande do Sul;Cartão de crédito
3132;34;Jaqueta;Agasalhos;59;Alagoas;Transferência bancária
3133;33;Blusão;Roupas;97;Rio Grande do Sul;Dinheiro
3134;58;Camiseta;Roupas;68;Maranhão;Dinheiro
3135;35;Bota;Calçados;66;Rio Grande do Norte;Transferência bancária
3136;68;Sapato;Calçados;85;Paraíba;Cartão de crédito
3137;58;Saia;Roupas;32;Rio Grande do Sul;Dinheiro
3138;34;Casaco;Agasalhos;44;Pará;Transferência bancária
3139;47;Blusa;Roupas;95;Rio Grande do Norte;Dinheiro
3140;35;Óculos de sol;Acessórios;85;Bahia;Cartão de crédito
3141;34;Luva;Acessórios;44;Amazonas;Transferência bancária
3142;36;Óculos de sol;Acessórios;30;Espírito Santo;Cartão de crédito
3143;23;Tênis;Calçados;21;Bahia;Cartão de crédito
3144;68;Moletom com capuz;Roupas;22;Ceará;Dinheiro
3145;23;Bota;Calçados;70;Roraima;Cartão de débito
3146;57;Bolsa;Acessórios;29;Rio Grande do Sul;Pix
3147;21;Camiseta;Roupas;83;Rio Grande do Sul;Pix
3148;45;Blusão;Roupas;99;Alagoas;Cartão de crédito
3149;37;Shorts;Roupas;35;Amapá;Cartão de crédito
3150;18;Cinto;Acessórios;40;Rio de Janeiro;Cartão de crédito
3151;55;Blusa;Roupas;25;Bahia;Transferência bancária
3152;52;Camiseta;Roupas;64;Bahia;Transferência bancária
3153;49;Cinto;Acessórios;90;Rio de Janeiro;Pix
3154;56;Meia;Roupas;88;Minas Gerais;Cartão de crédito
3155;27;Cinto;Acessórios;55;São Paulo;Dinheiro
3156;22;Bolsa;Acessórios;90;Rondônia;Dinheiro
3157;18;Camiseta;Roupas;50;Rondônia;Dinheiro
3158;21;Cinto;Acessórios;34;Roraima;Cartão de débito
3159;30;Jóia;Acessórios;77;Espírito Santo;Cartão de crédito
3160;62;Chapéu;Acessórios;89;Pará;Transferência bancária
3161;28;Mochila;Acessórios;87;Mato Grosso do Sul;Dinheiro
3162;66;Vestido;Roupas;77;Piauí;Dinheiro
3163;66;Sapato;Calçados;85;São Paulo;Transferência bancária
3164;49;Calça comprida;Roupas;66;Mato Grosso do Sul;Dinheiro
3165;40;Vestido;Roupas;32;Ceará;Cartão de crédito
3166;49;Jaqueta;Agasalhos;92;Mato Grosso;Transferência bancária
3167;19;Camiseta;Roupas;80;Bahia;Transferência bancária
3168;24;Vestido;Roupas;78;Amazonas;Dinheiro
3169;31;Calça jeans;Roupas;24;Rondônia;Pix
3170;35;Camiseta;Roupas;59;Bahia;Cartão de crédito
3171;65;Óculos de sol;Acessórios;41;Ceará;Cartão de crédito
3172;68;Jóia;Acessórios;26;Minas Gerais;Transferência bancária
3173;57;Meia;Roupas;52;Tocantins;Cartão de débito
3174;69;Saia;Roupas;46;Pará;Pix
3175;45;Calça comprida;Roupas;52;Paraná;Pix
3176;35;Meia;Roupas;42;São Paulo;Cartão de débito
3177;36;Sandália;Calçados;37;Maranhão;Cartão de crédito
3178;55;Cinto;Acessórios;52;Tocantins;Cartão de crédito
3179;66;Sandália;Calçados;34;Pará;Cartão de crédito
3180;57;Shorts;Roupas;88;Mato Grosso;Cartão de débito
3181;18;Bolsa;Acessórios;88;Rondônia;Pix
3182;31;Jaqueta;Agasalhos;51;Rondônia;Pix
3183;50;Óculos de sol;Acessórios;97;Bahia;Cartão de crédito
3184;50;Tênis;Calçados;56;Espírito Santo;Dinheiro
3185;61;Blusão;Roupas;53;Mato Grosso;Cartão de crédito
3186;52;Saia;Roupas;71;São Paulo;Pix
3187;38;Jóia;Acessórios;93;Rio Grande do Sul;Cartão de crédito
3188;67;Blusa;Roupas;72;Rio Grande do Sul;Cartão de débito
3189;42;Blusa;Roupas;59;Rio Grande do Sul;Transferência bancária
3190;25;Bota;Calçados;87;Bahia;Pix
3191;41;Calça jeans;Roupas;78;São Paulo;Cartão de crédito
3192;62;Moletom com capuz;Roupas;68;Espírito Santo;Cartão de crédito
3193;19;Blusão;Roupas;76;Paraná;Dinheiro
3194;63;Luva;Acessórios;99;Rio Grande do Sul;Cartão de crédito
3195;43;Tênis;Calçados;52;Espírito Santo;Cartão de crédito
3196;68;Óculos de sol;Acessórios;58;Tocantins;Cartão de crédito
3197;24;Cinto;Acessórios;59;São Paulo;Cartão de débito
3198;27;Blusão;Roupas;71;Roraima;Cartão de crédito
3199;61;Luva;Acessórios;94;Rio de Janeiro;Cartão de débito
3200;59;Bolsa;Acessórios;40;Roraima;Pix
3201;67;Meia;Roupas;24;Tocantins;Cartão de crédito
3202;46;Calça comprida;Roupas;38;Rio Grande do Sul;Dinheiro
3203;65;Lenço;Acessórios;37;São Paulo;Cartão de crédito
3204;63;Casaco;Agasalhos;29;Rio de Janeiro;Cartão de crédito
3205;57;Jaqueta;Agasalhos;92;Bahia;Cartão de débito
3206;40;Moletom com capuz;Roupas;24;Sergipe;Transferência bancária
3207;36;Bota;Calçados;52;São Paulo;Pix
3208;67;Meia;Roupas;29;Ceará;Pix
3209;61;Jóia;Acessórios;30;Paraíba;Pix
3210;64;Sapato;Calçados;31;Maranhão;Cartão de débito
3211;30;Meia;Roupas;67;Mato Grosso do Sul;Cartão de crédito
3212;53;Calça comprida;Roupas;65;Ceará;Dinheiro
3213;27;Tênis;Calçados;22;Acre;Cartão de débito
3214;27;Óculos de sol;Acessórios;56;Rio Grande do Sul;Cartão de crédito
3215;53;Saia;Roupas;78;Pará;Cartão de débito
3216;34;Casaco;Agasalhos;90;Ceará;Pix
3217;39;Moletom com capuz;Roupas;85;Pernambuco;Dinheiro
3218;44;Óculos de sol;Acessórios;58;Amazonas;Cartão de crédito
3219;37;Saia;Roupas;34;Santa Catarina;Pix
3220;57;Casaco;Agasalhos;40;Bahia;Cartão de crédito
3221;38;Bolsa;Acessórios;29;Alagoas;Dinheiro
3222;21;Camiseta;Roupas;76;Goiás;Dinheiro
3223;45;Óculos de sol;Acessórios;84;Rio Grande do Sul;Pix
3224;68;Camiseta;Roupas;65;Rondônia;Cartão de crédito
3225;37;Moletom com capuz;Roupas;80;Mato Grosso do Sul;Pix
3226;53;Blusa;Roupas;98;Goiás;Cartão de crédito
3227;57;Tênis;Calçados;71;Rio Grande do Sul;Transferência bancária
3228;28;Lenço;Acessórios;69;Amazonas;Cartão de débito
3229;37;Jóia;Acessórios;95;São Paulo;Pix
3230;54;Calça comprida;Roupas;67;São Paulo;Dinheiro
3231;49;Tênis;Calçados;49;Bahia;Cartão de débito
3232;62;Sapato;Calçados;97;Mato Grosso do Sul;Cartão de crédito
3233;45;Camiseta;Roupas;34;Piauí;Transferência bancária
3234;45;Cinto;Acessórios;74;Paraíba;Cartão de débito
3235;49;Jóia;Acessórios;96;Pará;Cartão de débito
3236;27;Cinto;Acessórios;68;Bahia;Cartão de crédito
3237;63;Cinto;Acessórios;84;Sergipe;Dinheiro
3238;61;Camiseta;Roupas;57;Rio Grande do Sul;Dinheiro
3239;25;Tênis;Calçados;84;Acre;Dinheiro
3240;33;Óculos de sol;Acessórios;32;Sergipe;Dinheiro
3241;56;Sandália;Calçados;37;Amapá;Transferência bancária
3242;50;Bolsa;Acessórios;58;São Paulo;Pix
3243;45;Meia;Roupas;74;Amazonas;Cartão de crédito
3244;45;Moletom com capuz;Roupas;99;Mato Grosso;Transferência bancária
3245;65;Blusão;Roupas;81;Maranhão;Cartão de crédito
3246;63;Calça comprida;Roupas;76;Bahia;Dinheiro
3247;70;Tênis;Calçados;98;Rio Grande do Sul;Dinheiro
3248;53;Luva;Acessórios;91;Maranhão;Pix
3249;22;Camiseta;Roupas;79;Rio de Janeiro;Transferência bancária
3250;26;Mochila;Acessórios;83;Rio Grande do Sul;Cartão de crédito
3251;23;Casaco;Agasalhos;90;Rio Grande do Sul;Cartão de crédito
3252;25;Casaco;Agasalhos;20;Mato Grosso do Sul;Cartão de crédito
3253;69;Sandália;Calçados;21;Rondônia;Cartão de crédito
3254;36;Mochila;Acessórios;60;Mato Grosso do Sul;Cartão de crédito
3255;21;Blusão;Roupas;31;Paraíba;Transferência bancária
3256;57;Shorts;Roupas;40;Rio de Janeiro;Transferência bancária
3257;60;Óculos de sol;Acessórios;26;São Paulo;Cartão de crédito
3258;44;Camiseta;Roupas;98;Rio Grande do Sul;Cartão de crédito
3259;31;Sapato;Calçados;51;Rio de Janeiro;Cartão de crédito
3260;57;Chapéu;Acessórios;95;Paraná;Cartão de débito
3261;39;Lenço;Acessórios;36;São Paulo;Cartão de crédito
3262;48;Cinto;Acessórios;52;Ceará;Cartão de débito
3263;42;Camiseta;Roupas;35;Paraíba;Dinheiro
3264;56;Shorts;Roupas;68;Rio Grande do Sul;Cartão de débito
3265;28;Calça comprida;Roupas;50;Roraima;Dinheiro
3266;40;Óculos de sol;Acessórios;100;Minas Gerais;Cartão de crédito
3267;49;Casaco;Agasalhos;74;Minas Gerais;Transferência bancária
3268;37;Moletom com capuz;Roupas;45;Mato Grosso;Cartão de crédito
3269;22;Vestido;Roupas;97;Maranhão;Transferência bancária
3270;27;Blusa;Roupas;60;São Paulo;Dinheiro
3271;59;Meia;Roupas;25;Pernambuco;Pix
3272;35;Meia;Roupas;55;Mato Grosso do Sul;Cartão de crédito
3273;58;Sapato;Calçados;99;Rio Grande do Sul;Pix
3274;58;Cinto;Acessórios;45;Mato Grosso do Sul;Pix
3275;46;Blusão;Roupas;20;Paraná;Dinheiro
3276;43;Calça comprida;Roupas;88;Minas Gerais;Cartão de débito
3277;39;Lenço;Acessórios;99;Santa Catarina;Pix
3278;59;Saia;Roupas;86;Rio Grande do Sul;Cartão de crédito
3279;59;Vestido;Roupas;70;Rondônia;Transferência bancária
3280;59;Chapéu;Acessórios;50;Acre;Cartão de débito
3281;45;Bolsa;Acessórios;57;Distrito Federal;Pix
3282;27;Calça comprida;Roupas;69;Amazonas;Transferência bancária
3283;24;Camiseta;Roupas;94;São Paulo;Cartão de crédito
3284;47;Jaqueta;Agasalhos;24;Rio de Janeiro;Cartão de débito
3285;70;Lenço;Acessórios;79;Rio Grande do Norte;Cartão de crédito
3286;58;Chapéu;Acessórios;31;Mato Grosso;Dinheiro
3287;45;Jaqueta;Agasalhos;67;Pernambuco;Cartão de crédito
3288;24;Saia;Roupas;63;Amapá;Cartão de crédito
3289;67;Bolsa;Acessórios;61;Sergipe;Cartão de crédito
3290;31;Mochila;Acessórios;50;Rondônia;Cartão de crédito
3291;52;Casaco;Agasalhos;82;Alagoas;Pix
3292;29;Cinto;Acessórios;51;Bahia;Dinheiro
3293;62;Bolsa;Acessórios;23;Tocantins;Transferência bancária
3294;19;Casaco;Agasalhos;91;Amapá;Cartão de crédito
3295;62;Blusão;Roupas;60;Sergipe;Transferência bancária
3296;70;Blusa;Roupas;34;Amapá;Dinheiro
3297;20;Blusa;Roupas;23;Amazonas;Cartão de crédito
3298;67;Cinto;Acessórios;82;Amapá;Pix
3299;65;Jaqueta;Agasalhos;73;Bahia;Transferência bancária
3300;45;Shorts;Roupas;32;Santa Catarina;Cartão de crédito
3301;26;Chapéu;Acessórios;80;Paraná;Transferência bancária
3302;36;Calça comprida;Roupas;58;Paraná;Cartão de crédito
3303;36;Blusa;Roupas;82;Minas Gerais;Cartão de crédito
3304;20;Cinto;Acessórios;60;Espírito Santo;Cartão de crédito
3305;30;Bolsa;Acessórios;79;Espírito Santo;Transferência bancária
3306;34;Moletom com capuz;Roupas;41;Mato Grosso do Sul;Pix
3307;63;Jaqueta;Agasalhos;39;Sergipe;Cartão de crédito
3308;18;Lenço;Acessórios;36;Rio de Janeiro;Dinheiro
3309;55;Calça jeans;Roupas;70;Minas Gerais;Dinheiro
3310;48;Bolsa;Acessórios;47;Piauí;Pix
3311;45;Jaqueta;Agasalhos;27;Paraná;Pix
3312;29;Chapéu;Acessórios;52;Santa Catarina;Transferência bancária
3313;55;Tênis;Calçados;75;Pará;Dinheiro
3314;55;Chapéu;Acessórios;30;Bahia;Cartão de crédito
3315;55;Meia;Roupas;94;Bahia;Cartão de crédito
3316;48;Lenço;Acessórios;68;Rio Grande do Norte;Pix
3317;42;Meia;Roupas;45;Bahia;Cartão de débito
3318;21;Chapéu;Acessórios;67;Rio de Janeiro;Dinheiro
3319;45;Jaqueta;Agasalhos;46;Alagoas;Pix
3320;23;Shorts;Roupas;31;Alagoas;Cartão de crédito
3321;66;Blusa;Roupas;44;Pernambuco;Dinheiro
3322;32;Casaco;Agasalhos;100;Roraima;Cartão de crédito
3323;52;Blusão;Roupas;92;Paraíba;Pix
3324;54;Bolsa;Acessórios;78;Alagoas;Cartão de crédito
3325;37;Camiseta;Roupas;32;Tocantins;Cartão de crédito
3326;29;Sandália;Calçados;97;Amazonas;Cartão de crédito
3327;47;Luva;Acessórios;95;Alagoas;Cartão de débito
3328;47;Shorts;Roupas;64;São Paulo;Cartão de débito
3329;42;Sandália;Calçados;35;São Paulo;Dinheiro
3330;34;Mochila;Acessórios;54;Rio de Janeiro;Cartão de débito
3331;38;Tênis;Calçados;96;Tocantins;Transferência bancária
3332;55;Óculos de sol;Acessórios;58;São Paulo;Pix
3333;27;Camiseta;Roupas;23;Pará;Pix
3334;55;Calça jeans;Roupas;35;Rio Grande do Sul;Pix
3335;66;Camiseta;Roupas;23;São Paulo;Cartão de crédito
3336;44;Chapéu;Acessórios;94;Rio Grande do Sul;Transferência bancária
3337;39;Blusa;Roupas;45;Rondônia;Cartão de débito
3338;23;Jaqueta;Agasalhos;23;Ceará;Transferência bancária
3339;29;Saia;Roupas;94;Rio Grande do Sul;Cartão de crédito
3340;20;Luva;Acessórios;99;Mato Grosso do Sul;Dinheiro
3341;42;Camiseta;Roupas;36;Rio Grande do Sul;Cartão de crédito
3342;55;Jaqueta;Agasalhos;50;São Paulo;Cartão de crédito
3343;66;Jaqueta;Agasalhos;81;Rio de Janeiro;Cartão de crédito
3344;24;Shorts;Roupas;31;Rio Grande do Norte;Dinheiro
3345;62;Chapéu;Acessórios;48;Pará;Dinheiro
3346;28;Bolsa;Acessórios;91;Santa Catarina;Cartão de crédito
3347;30;Calça jeans;Roupas;99;Paraná;Cartão de crédito
3348;22;Sapato;Calçados;70;Paraná;Pix
3349;28;Camiseta;Roupas;74;Goiás;Dinheiro
3350;35;Jóia;Acessórios;79;Bahia;Pix
3351;45;Bolsa;Acessórios;33;Espírito Santo;Dinheiro
3352;43;Camiseta;Roupas;49;Goiás;Transferência bancária
3353;55;Cinto;Acessórios;96;Pará;Transferência bancária
3354;31;Vestido;Roupas;66;São Paulo;Cartão de crédito
3355;42;Saia;Roupas;45;Espírito Santo;Pix
3356;40;Blusa;Roupas;28;Mato Grosso do Sul;Transferência bancária
3357;39;Calça jeans;Roupas;48;Minas Gerais;Pix
